Module	Section	Sample Name	Source
STAR	SummaryLog	11	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/star/11.Log.final.out
STAR	SummaryLog	2	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/star/2.Log.final.out
STAR	SummaryLog	9	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/star/9.Log.final.out
STAR	SummaryLog	12	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/star/12.Log.final.out
STAR	SummaryLog	10	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/star/10.Log.final.out
STAR	SummaryLog	5	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/star/5.Log.final.out
STAR	SummaryLog	3	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/star/3.Log.final.out
STAR	SummaryLog	4	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/star/4.Log.final.out
STAR	SummaryLog	8	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/star/8.Log.final.out
STAR	SummaryLog	14	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/star/14.Log.final.out
STAR	SummaryLog	16	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/star/16.Log.final.out
STAR	SummaryLog	15	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/star/15.Log.final.out
STAR	SummaryLog	6	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/star/6.Log.final.out
STAR	SummaryLog	7	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/star/7.Log.final.out
STAR	SummaryLog	13	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/star/13.Log.final.out
FastQC (raw)	all_sections	12	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/raw/12_fastqc.zip
FastQC (raw)	all_sections	10	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/raw/10_fastqc.zip
FastQC (raw)	all_sections	16	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/raw/16_fastqc.zip
FastQC (raw)	all_sections	14	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/raw/14_fastqc.zip
FastQC (raw)	all_sections	11	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/raw/11_fastqc.zip
FastQC (raw)	all_sections	3	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/raw/3_fastqc.zip
FastQC (raw)	all_sections	6	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/raw/6_fastqc.zip
FastQC (raw)	all_sections	5	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/raw/5_fastqc.zip
FastQC (raw)	all_sections	8	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/raw/8_fastqc.zip
FastQC (raw)	all_sections	15	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/raw/15_fastqc.zip
FastQC (raw)	all_sections	13	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/raw/13_fastqc.zip
FastQC (raw)	all_sections	7	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/raw/7_fastqc.zip
FastQC (raw)	all_sections	9	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/raw/9_fastqc.zip
FastQC (raw)	all_sections	2	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/raw/2_fastqc.zip
FastQC (raw)	all_sections	1	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/raw/1_fastqc.zip
FastQC (raw)	all_sections	4	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/raw/4_fastqc.zip
Cutadapt	all_sections	13	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/trim_log/13.fastq.gz_trimming_report.txt
Cutadapt	all_sections	3	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/trim_log/3.fastq.gz_trimming_report.txt
Cutadapt	all_sections	16	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/trim_log/16.fastq.gz_trimming_report.txt
Cutadapt	all_sections	1	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/trim_log/1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	8	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/trim_log/8.fastq.gz_trimming_report.txt
Cutadapt	all_sections	2	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/trim_log/2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	5	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/trim_log/5.fastq.gz_trimming_report.txt
Cutadapt	all_sections	7	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/trim_log/7.fastq.gz_trimming_report.txt
Cutadapt	all_sections	6	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/trim_log/6.fastq.gz_trimming_report.txt
Cutadapt	all_sections	4	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/trim_log/4.fastq.gz_trimming_report.txt
Cutadapt	all_sections	14	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/trim_log/14.fastq.gz_trimming_report.txt
Cutadapt	all_sections	15	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/trim_log/15.fastq.gz_trimming_report.txt
Cutadapt	all_sections	10	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/trim_log/10.fastq.gz_trimming_report.txt
Cutadapt	all_sections	11	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/trim_log/11.fastq.gz_trimming_report.txt
Cutadapt	all_sections	9	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/trim_log/9.fastq.gz_trimming_report.txt
Cutadapt	all_sections	12	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/trim_log/12.fastq.gz_trimming_report.txt
FastQC (trimmed)	all_sections	3	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/trim/3_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	1	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/trim/1_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	8	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/trim/8_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	11	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/trim/11_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	2	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/trim/2_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	9	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/trim/9_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	5	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/trim/5_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	7	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/trim/7_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	12	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/trim/12_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	4	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/trim/4_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	15	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/trim/15_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	10	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/trim/10_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	6	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/trim/6_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	14	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/trim/14_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	16	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/trim/16_trimmed_fastqc.zip
FastQC (trimmed)	all_sections	13	/home/jaime/work/eb/ef08eb7164032dcc076a6507657b4b/fastqc/trim/13_trimmed_fastqc.zip
